"File Path: C:\Users\Administrator\Desktop\Stefan_Data\Pilot_testing\Test Run 7 27-06-2022 13 49 02\DAQ- Time, … - (Timed).csv   
Test: DemineralizedBone_failure_test
Test Run: Test Run 7
Date: 27/06/2022 13:42:07

"
"Time ","Axial Force ","RL_20000A-100SS_load_cel ","Axial Displacement ","Xtens_longitudinal_mm ","Axial Count "
"sec","N","N","mm","mm","cycles"
"113.8818359375","9.62199211120605","10.5951747894287","0.445455109002069","0.169577018823475","0"
"113.8916015625","9.86457443237305","10.1755294799805","0.445269310148433","0.16957386105787","0"
"113.9013671875","10.0451068878174","10.6088027954102","0.445533718448132","0.169634440680966","0"
"113.9111328125","10.1265964508057","10.1798257827759","0.445421144831926","0.169631282915361","0"
"113.9208984375","10.2803106307983","10.6633701324463","0.445313984528184","0.169701408594847","0"
"113.9306640625","9.75958442687988","10.1985034942627","0.446083955466747","0.169578779605217","0"
"113.9404296875","9.54762268066406","10.7096700668335","0.445828511146829","0.169574690517038","0"
"113.9501953125","9.5684700012207","10.2245149612427","0.446021440438926","0.169580802321434","0"
"113.9599609375","10.1532506942749","10.652006149292","0.446852180175483","0.169617400388233","0"
"113.9697265625","10.4180774688721","10.2702102661133","0.446398393251002","0.169649996678345","0"
"113.9794921875","10.1065006256104","10.6113052368164","0.445683777797967","0.169677208759822","0"
"113.9892578125","9.85251808166504","10.2398061752319","0.446657446445897","0.169679115060717","0"
"113.9990234375","9.65966796875","10.5612335205078","0.446539546828717","0.16974940081127","0"
"114.0087890625","9.66672992706299","10.2537784576416","0.446818245109171","0.169772160006687","0"
"114.0185546875","9.70022296905518","10.5950479507446","0.447077269200236","0.169748731423169","0"
"114.0283203125","9.92064571380615","10.2892608642578","0.447688275016844","0.169838560395874","0"
"114.0380859375","10.7997751235962","10.6121797561646","0.447457830887288","0.16994948964566","0"
"114.0478515625","10.34632396698","10.3219261169434","0.447332771727815","0.170008046552539","0"
"114.0576171875","9.72883987426758","10.6012964248657","0.447225582320243","0.17000841035042","0"
"114.0673828125","9.69932460784912","10.3878936767578","0.446455582277849","0.170039900694974","0"
"114.0771484375","9.95757865905762","10.550931930542","0.447872269432992","0.170107654412277","0"
"114.0869140625","10.3192863464355","10.4445152282715","0.448142061941326","0.1702008448774","0"
"114.0966796875","10.3290510177612","10.4770345687866","0.447775819338858","0.170338913449086","0"
"114.1064453125","10.3115882873535","10.4355506896973","0.447616825113073","0.170340368640609","0"
"114.1162109375","10.045184135437","10.4232168197632","0.448290345957503","0.170343439094722","0"
"114.1259765625","9.82158946990967","10.4668378829956","0.448034843429923","0.170471437741071","0"
"114.1357421875","9.89191722869873","10.4181251525879","0.448477920144796","0.170569051988423","0"
"114.1455078125","10.1593656539917","10.5027132034302","0.448433245765045","0.170570056070574","0"
"114.1552734375","10.0315456390381","10.404224395752","0.448529724963009","0.170622777659446","0"
"114.1650390625","10.3115291595459","10.544677734375","0.448629754828289","0.170739105669782","0"
"114.1748046875","10.3621282577515","10.3882265090942","0.448258186224848","0.170729617821053","0"
"114.1845703125","10.0265684127808","10.6187057495117","0.44906567200087","0.17073837807402","0"
"114.1943359375","9.88655662536621","10.3754053115845","0.448317150585353","0.170821949723177","0"
"114.2041015625","10.2468347549438","10.658730506897","0.449542712885886","0.170929808518849","0"
"114.2138671875","10.0998582839966","10.3321361541748","0.448233156930655","0.170989820617251","0"
"114.2236328125","10.1060810089111","10.6693592071533","0.449908955488354","0.170995961525477","0"
"114.2333984375","10.4012813568115","10.2917728424072","0.450269813882187","0.171091844094917","0"
"114.2431640625","10.244441986084","10.6889524459839","0.450067949714139","0.171160892932676","0"
"114.2529296875","9.61415100097656","10.3048973083496","0.449333660071716","0.171151026734151","0"
"114.2626953125","9.77662372589111","10.6832418441772","0.449458719231188","0.171159044839442","0"
"114.2724609375","10.0798807144165","10.3292465209961","0.449787446996197","0.171218765899539","0"
"114.2822265625","10.2822580337524","10.7099838256836","0.44936581980437","0.171345251146704","0"
"114.2919921875","10.2241411209106","10.3160638809204","0.450623541837558","0.171380350366235","0"
"114.3017578125","10.2593793869019","10.7616786956787","0.450391293270513","0.171431878698058","0"
"114.3115234375","9.95195579528809","10.3358821868896","0.449808896519244","0.171451101778075","0"
"114.3212890625","9.90183925628662","10.7816553115845","0.450614606961608","0.171440828125924","0"
"114.3310546875","9.8571252822876","10.2966575622559","0.450603896752","0.171548861544579","0"
"114.3408203125","10.3340730667114","10.7856349945068","0.450293038738891","0.171572726685554","0"
"114.3505859375","10.4650993347168","10.2730150222778","0.451198808150366","0.171554813277908","0"
"114.3603515625","10.0932397842407","10.7707166671753","0.451141619123518","0.171586973010562","0"
"114.3701171875","9.92749404907227","10.2882766723633","0.450689636636525","0.171639345353469","0"
"114.3798828125","9.87931251525879","10.7566976547241","0.450707535492256","0.171563762705773","0"
"114.3896484375","10.2192821502686","10.35094165802","0.451172032626346","0.171550229424611","0"
"114.3994140625","10.2043704986572","10.7138566970825","0.450444902526215","0.171579740708694","0"
"114.4091796875","10.0841979980469","10.3795337677002","0.451382802566513","0.171684514498338","0"
"114.4189453125","10.6231927871704","10.7242813110352","0.451452506240457","0.171677878824994","0"
"114.4287109375","10.3727798461914","10.4135713577271","0.451173778856173","0.171682229847647","0"
"114.4384765625","9.97388172149658","10.7032079696655","0.451770494692028","0.171714433236048","0"
"114.4482421875","9.8637752532959","10.4147119522095","0.451700849225745","0.171806197613478","0"
"114.4580078125","10.171236038208","10.7087936401367","0.45201345346868","0.171938678249717","0"
"114.4677734375","10.441822052002","10.4384984970093","0.452508335001767","0.171980849700049","0"
"114.4775390625","10.5926961898804","10.6886310577393","0.452581589343026","0.171933337696828","0"
"114.4873046875","10.2486228942871","10.4659395217896","0.452093867352232","0.171968655195087","0"
"114.4970703125","9.88596248626709","10.6459789276123","0.452499400125816","0.172048254171386","0"
"114.5068359375","9.75182723999023","10.5635042190552","0.452151027275249","0.172105297679082","0"
"114.5166015625","10.0461578369141","10.5867967605591","0.453476648544893","0.17220749577973","0"
"114.5263671875","10.2404546737671","10.6080598831177","0.453083601314574","0.172357656992972","0"
"114.5361328125","10.525484085083","10.5409984588623","0.452674488769844","0.172393571119756","0"
"114.5458984375","10.4077014923096","10.5887994766235","0.453294400358573","0.172360290889628","0"
"114.5556640625","9.93407440185547","10.5131664276123","0.453049666248262","0.172465006471612","0"
"114.5654296875","9.81475162506104","10.601019859314","0.452946027508006","0.172533793374896","0"
"114.5751953125","9.86699485778809","10.5054330825806","0.453496264526621","0.172593398019671","0"
"114.5849609375","10.6672534942627","10.6583213806152","0.453455169918016","0.172657746588811","0"
"114.5947265625","10.4920825958252","10.4994173049927","0.45365173718892","0.172755200765096","0"
"114.6044921875","10.3316211700439","10.7073698043823","0.453719607321545","0.172802130691707","0"
"114.6142578125","10.212028503418","10.4781017303467","0.45361599768512","0.172825792105868","0"
"114.6240234375","9.75760078430176","10.8113689422607","0.454689667094499","0.172893473063596","0"
"114.6337890625","9.86312866210938","10.4736347198486","0.454285909654573","0.172958054463379","0"
"114.6435546875","9.95084571838379","10.8011341094971","0.453678512712941","0.173053034814075","0"
"114.6533203125","10.4243288040161","10.4341974258423","0.455495406640694","0.173122447449714","0"
"114.6630859375","10.6883792877197","10.8085308074951","0.454544991953298","0.173186796018854","0"
"114.6728515625","10.3152093887329","10.3932542800903","0.454943394288421","0.173185544554144","0"
"114.6826171875","9.94317626953125","10.7931709289551","0.454591412562877","0.173114705830812","0"
"114.6923828125","9.9701099395752","10.3872137069702","0.45455212239176","0.173187145264819","0"
"114.7021484375","9.94713973999023","10.789794921875","0.454584282124415","0.173242107848637","0"
"114.7119140625","10.1084079742432","10.3669557571411","0.455588306067511","0.173250096850097","0"
"114.7216796875","10.414532661438","10.831524848938","0.454930879641324","0.173344000359066","0"
"114.7314453125","10.5208530426025","10.3708629608154","0.454823661129922","0.173353444552049","0"
"114.7412109375","10.4069471359253","10.8726902008057","0.455180968856439","0.173250242369249","0"
"114.7509765625","10.1276893615723","10.3903722763062","0.455102388514206","0.173317865119316","0"
"114.7607421875","9.83087539672852","10.9153118133545","0.456001027487218","0.173325679497793","0"
"114.7705078125","10.2682685852051","10.4189395904541","0.455477536888793","0.173383668879978","0"
"114.7802734375","10.5366144180298","10.9027986526489","0.456065317848697","0.173489199369214","0"
"114.7900390625","10.5577297210693","10.4587841033936","0.456029607448727","0.173541979165748","0"
"114.7998046875","10.3233547210693","10.8656978607178","0.456667359685525","0.173572349012829","0"
"114.8095703125","10.0206069946289","10.4801378250122","0.456170702818781","0.173592765349895","0"
"114.8193359375","10.1277523040771","10.8063182830811","0.45659055467695","0.173599939444102","0"
"114.8291015625","10.0146322250366","10.4884195327759","0.456785288406536","0.173622058355249","0"
"114.8388671875","10.2802925109863","10.7988862991333","0.456288631539792","0.173656924744137","0"
"114.8486328125","10.4149761199951","10.4929542541504","0.456847803434357","0.173698499565944","0"
"114.8583984375","10.4794988632202","10.8056631088257","0.456544104963541","0.173797030583955","0"
"114.8681640625","10.1326494216919","10.5061893463135","0.456769193988293","0.173828026163392","0"
"114.8779296875","9.78761863708496","10.8106985092163","0.457235495559871","0.173831780557521","0"
"114.8876953125","9.92426109313965","10.5257968902588","0.456401176052168","0.173862019437365","0"
"114.8974609375","10.4194250106812","10.7770748138428","0.457349844509736","0.173967346199788","0"
"114.9072265625","10.6213941574097","10.5986022949219","0.456967507489026","0.173939188243821","0"
"114.9169921875","10.3215351104736","10.7035179138184","0.458614696981385","0.173931024619378","0"
"114.9267578125","10.3392066955566","10.6604309082031","0.457292655482888","0.174053566297516","0"
"114.9365234375","10.1841592788696","10.6714372634888","0.4578732769005","0.174061104189605","0"
"114.9462890625","9.97031593322754","10.7102537155151","0.457156886113808","0.174055865500122","0"
"114.9560546875","10.1129093170166","10.6486711502075","0.45854682684876","0.174103071913123","0"
"114.9658203125","10.6769618988037","10.6917133331299","0.4575909988489","0.174200074980035","0"
"114.9755859375","10.7122955322266","10.6165208816528","0.458259164588526","0.174287386471406","0"
"114.9853515625","10.6411476135254","10.7281265258789","0.458128750324249","0.174285582033917","0"
"114.9951171875","10.2322006225586","10.6156377792358","0.457621383247897","0.17432494496461","0"
"115.0048828125","10.3135366439819","10.7827568054199","0.458625407190993","0.174399247043766","0"
"115.0146484375","10.0262889862061","10.6099271774292","0.45885588042438","0.174421002157032","0"
"115.0244140625","10.4354972839355","10.8302917480469","0.458823720691726","0.174528133356944","0"
"115.0341796875","10.4969749450684","10.5817747116089","0.459014874650165","0.174524655449204","0"
"115.0439453125","10.3502817153931","10.8938341140747","0.459066679468378","0.174526852788404","0"
"115.0537109375","10.3553524017334","10.5445547103882","0.458834430901334","0.17458682123106","0"
"115.0634765625","10.0050029754639","10.9208555221558","0.458645081380382","0.174619039171375","0"
"115.0732421875","9.93899536132813","10.5444974899292","0.459243572549894","0.174668180989102","0"
"115.0830078125","10.5580406188965","10.9238166809082","0.460027833469212","0.174722270458005","0"
"115.0927734375","10.6847543716431","10.539834022522","0.459724134998396","0.174807719304226","0"
"115.1025390625","10.5315055847168","10.932653427124","0.460051058325917","0.174817701918073","0"
"115.1123046875","10.2349920272827","10.5516510009766","0.45962049625814","0.174813787452877","0"
"115.1220703125","10.2828350067139","10.9503440856934","0.459767004940659","0.174812361365184","0"
"115.1318359375","10.0656671524048","10.5408868789673","0.459818809758872","0.174885673914105","0"
"115.1416015625","9.95815849304199","10.9821071624756","0.459956383565441","0.175028821104206","0"
"115.1513671875","10.5150623321533","10.5109415054321","0.459818809758872","0.175083827343769","0"
"115.1611328125","10.8286437988281","10.9896087646484","0.459843809949234","0.175079156178981","0"
"115.1708984375","10.460898399353","10.5012083053589","0.459949224023148","0.175058376044035","0"
"115.1806640625","10.053524017334","11.0012874603271","0.460499490145594","0.175070890691131","0"
"115.1904296875","9.9079647064209","10.5422849655151","0.460926472442225","0.175180990481749","0"
"115.2001953125","10.2106628417969","11.0141105651855","0.460640614619479","0.17527915770188","0"
"115.2099609375","10.3832883834839","10.6137895584106","0.461017567431554","0.175282228155993","0"
"115.2197265625","10.4737501144409","10.95751953125","0.461056886706501","0.175343768205494","0"
"115.2294921875","10.443675994873","10.6004314422607","0.460840703453869","0.175388922798447","0"
"115.2392578125","10.3519716262817","10.918231010437","0.461324874777347","0.175381763256155","0"
"115.2490234375","9.98155403137207","10.5873174667358","0.46080318861641","0.17539291002322","0"
"115.2587890625","9.741943359375","10.9377241134644","0.460858573205769","0.175415319972672","0"
"115.2685546875","10.1148796081543","10.5753126144409","0.461383810034022","0.175415625562891","0"
"115.2783203125","10.7313547134399","10.8810987472534","0.461878691567108","0.17550949996803","0"
"115.2880859375","10.8092746734619","10.6132841110229","0.462434283690527","0.175585708348081","0"
"115.2978515625","10.5337753295898","10.8860692977905","0.46216810005717","0.175610373844393","0"
"115.3076171875","10.1931800842285","10.6544151306152","0.461987685412169","0.175712862983346","0"
"115.3173828125","10.0157594680786","10.8729829788208","0.461871532024816","0.175730237970129","0"
"115.3271484375","10.1171207427979","10.7401180267334","0.461396295577288","0.175671651959419","0"
"115.3369140625","10.465913772583","10.8283519744873","0.46228602877818","0.175643814145587","0"
"115.3466796875","10.771294593811","10.7993946075439","0.463109608972445","0.175735098309815","0"
"115.3564453125","10.7400636672974","10.8014574050903","0.462307449197397","0.175910812686197","0"
"115.3662109375","10.2964935302734","10.8313722610474","0.462637952296063","0.175975248566829","0"
"115.3759765625","9.96945953369141","10.7991046905518","0.462827330920845","0.175910216057673","0"
"115.3857421875","9.90157032012939","10.8641891479492","0.462720112409443","0.175869863596745","0"
"115.3955078125","10.54185962677","10.766487121582","0.462966680061072","0.175934692379087","0"
"115.4052734375","11.2801208496094","10.8965749740601","0.462629017420113","0.175972207216546","0"
"115.4150390625","10.8794584274292","10.735089302063","0.463288248283789","0.176040877704509","0"
"115.4248046875","10.4634571075439","10.95627784729","0.463434756966308","0.17615633259993","0"
"115.4345703125","10.0837125778198","10.718789100647","0.463154254248366","0.176299145095982","0"
"115.4443359375","10.2372198104858","10.9855461120605","0.464236916741356","0.176296540303156","0"
"115.4541015625","10.1345586776733","10.6605224609375","0.46366878086701","0.176296452991664","0"
"115.4638671875","10.4254598617554","11.0080461502075","0.463152478914708","0.17629710782785","0"
"115.4736328125","10.8878087997437","10.6324148178101","0.464049313450232","0.176295536221005","0"
"115.4833984375","10.6251039505005","11.0203342437744","0.463918899185956","0.176371715497226","0"
"115.4931640625","10.0713977813721","10.6363077163696","0.464619224658236","0.176454297616147","0"
"115.5029296875","10.0248222351074","11.0370998382568","0.464285141788423","0.176531510078348","0"
"115.5126953125","10.3588695526123","10.6272640228271","0.46395105891861","0.176526329596527","0"
"115.5224609375","10.4693183898926","11.0368518829346","0.464896147605032","0.176623449078761","0"
"115.5322265625","10.8031597137451","10.6241626739502","0.464892567833886","0.176655099494383","0"
"115.5419921875","10.8516445159912","11.0607042312622","0.464783573988825","0.176620800630189","0"
"115.5517578125","10.5559730529785","10.5990896224976","0.464394135633484","0.176643719896674","0"
"115.5615234375","10.1362314224243","11.0559883117676","0.465022982098162","0.176685411133803","0"
"115.5712890625","10.1732234954834","10.6038255691528","0.464801443740726","0.176726709469222","0"
"115.5810546875","10.5485973358154","11.073582649231","0.465146236820146","0.176779227331281","0"
"115.5908203125","10.7160749435425","10.5782470703125","0.46523378114216","0.176812696736306","0"
"115.6005859375","10.8142156600952","11.0913801193237","0.465553574031219","0.176884583197534","0"
"115.6103515625","10.4293642044067","10.6377973556519","0.465744727989659","0.176985573489219","0"
"115.6201171875","10.1942558288574","11.1000480651855","0.465287390397862","0.176956251380034","0"
"115.6298828125","10.0858917236328","10.6565933227539","0.465893012005836","0.176951449248008","0"
"115.6396484375","10.3113126754761","11.0604152679443","0.466232449980453","0.177047710167244","0"
"115.6494140625","10.4813365936279","10.7057695388794","0.466468278318644","0.177112800884061","0"
"115.6591796875","10.673264503479","11.056113243103","0.466293189674616","0.17711658438202","0"
"115.6689453125","10.8069972991943","10.7261762619019","0.466110970592126","0.177115391124971","0"
"115.6787109375","9.85541725158691","11.0232610702515","0.466634432086721","0.177142908796668","0"
"115.6884765625","10.2840328216553","10.7267084121704","0.466645142296329","0.177259731572121","0"
"115.6982421875","10.1242847442627","11.0263404846191","0.466729106847197","0.177278270712122","0"
"115.7080078125","10.4666748046875","10.7314481735229","0.466734461952001","0.177272784640081","0"
"115.7177734375","10.7642154693604","11.0014276504517","0.46680771629326","0.177302965312265","0"
"115.7275390625","10.5263957977295","10.7972679138184","0.467379431938753","0.177390233147889","0"
"115.7373046875","10.4630699157715","10.959888458252","0.467098929220811","0.177481546415947","0"
"115.7470703125","10.3485107421875","10.8430089950562","0.466627272544429","0.177443522261456","0"
"115.7568359375","10.3267078399658","10.8823156356812","0.466975645394996","0.177418041857891","0"
"115.7666015625","10.4336776733398","10.8864641189575","0.466802361188456","0.177480265847407","0"
"115.7763671875","10.7223434448242","10.8609895706177","0.467727775685489","0.177609937964007","0"
"115.7861328125","10.8346157073975","10.9146413803101","0.467792095150799","0.177602269104682","0"
"115.7958984375","10.7485857009888","10.8781003952026","0.467043544631451","0.177637921296991","0"
"115.8056640625","10.599591255188","10.9434747695923","0.467827834654599","0.17767446115613","0"
"115.8154296875","9.90069389343262","10.8642339706421","0.467602716526017","0.177672161953524","0"
"115.8251953125","10.9034662246704","11.0004072189331","0.46813691733405","0.177737194462679","0"
"115.8349609375","10.8313570022583","10.8484563827515","0.468020763946697","0.177779060322791","0"
"115.8447265625","11.0653696060181","11.0251903533936","0.468319107312709","0.17780416237656","0"
"115.8544921875","10.8118095397949","10.7936239242554","0.468803278636187","0.177876310772263","0"
"115.8642578125","10.6070890426636","11.1002626419067","0.468588899821043","0.177899550180882","0"
"115.8740234375","10.1531591415405","10.7583885192871","0.468778249341995","0.177961570443586","0"
"115.8837890625","10.2526502609253","11.1506376266479","0.468129757791758","0.178030677489005","0"
"115.8935546875","10.6680469512939","10.7517347335815","0.469317805254832","0.178030721144751","0"
"115.9033203125","11.0660858154297","11.1753196716309","0.469065911602229","0.178099086042494","0"
"115.9130859375","10.63916015625","10.7546167373657","0.469335645902902","0.178092232090421","0"
"115.9228515625","10.4804000854492","11.165771484375","0.469112332211807","0.178129004780203","0"
"115.9326171875","10.0914726257324","10.7653827667236","0.469516089651734","0.17826069961302","0"
"115.9423828125","10.3382215499878","11.1758308410645","0.46921952161938","0.178295420482755","0"
"115.9521484375","10.4925603866577","10.7297143936157","0.469064107164741","0.178337373654358","0"
"115.9619140625","10.6448917388916","11.183572769165","0.469669728772715","0.178402580786496","0"
"115.9716796875","10.9796085357666","10.7020788192749","0.469948427053168","0.178430957021192","0"
"115.9814453125","10.8153648376465","11.2094898223877","0.470316474093124","0.178461807081476","0"
"115.9912109375","10.4884605407715","10.7348709106445","0.469742983113974","0.178491580300033","0"
"116.0009765625","10.1672840118408","11.2448854446411","0.469271326437593","0.178491129190661","0"
"116.0107421875","10.2328615188599","10.7308254241943","0.470586237497628","0.178549627889879","0"
"116.0205078125","10.581657409668","11.2470769882202","0.470318249426782","0.178716552909464","0"
"116.0302734375","10.8248853683472","10.7897348403931","0.471016799565405","0.178778966073878","0"
"116.0400390625","10.9251823425293","11.2134418487549","0.469946651719511","0.17874212062452","0"
"116.0498046875","10.6695518493652","10.8271083831787","0.471568811917678","0.178773800143972","0"
"116.0595703125","10.3661823272705","11.1725959777832","0.469687598524615","0.178874295670539","0"
"116.0693359375","10.4155311584473","10.8297252655029","0.471057865070179","0.178870221134275","0"
"116.0791015625","10.2736225128174","11.165940284729","0.47092922613956","0.178916016011499","0"
"116.0888671875","10.7459774017334","10.8395538330078","0.470943545224145","0.17906803986989","0"
"116.0986328125","11.2330493927002","11.1515913009644","0.471282983198762","0.179125170689076","0"
"116.1083984375","11.2042398452759","10.8154058456421","0.470927450805902","0.179126582224853","0"
"116.1181640625","10.6406307220459","11.1453266143799","0.472013663966209","0.179154536454007","0"
"116.1279296875","10.4613170623779","10.9009199142456","0.471345527330413","0.179307869984768","0"
"116.1376953125","10.4276180267334","11.1060619354248","0.471625971840695","0.179471739102155","0"
"116.1474609375","10.6718292236328","10.9170913696289","0.471920764539391","0.179551672772504","0"
"116.1572265625","10.9553670883179","11.0399475097656","0.472072628326714","0.179592650965787","0"
"116.1669921875","11.1093921661377","10.9944496154785","0.471715291496366","0.179643728188239","0"
"116.1767578125","10.5407743453979","11.0203485488892","0.471577775897458","0.179672526428476","0"
"116.1865234375","10.4731521606445","11.0369052886963","0.47237632679753","0.179659895366058","0"
"116.1962890625","10.1935815811157","11.03187084198","0.47239419654943","0.179660331923515","0"
"116.2060546875","10.4010515213013","11.0964937210083","0.472499610623345","0.179730341187678","0"
"116.2158203125","10.5932655334473","11.0054492950439","0.472451356472448","0.179858398041688","0"
"116.2255859375","10.6891479492188","11.1226787567139","0.47285869368352","0.179961454705335","0"
"116.2353515625","10.339919090271","10.9768781661987","0.472490675747395","0.179928145371377","0"
"116.2451171875","10.296459197998","11.1621532440186","0.473128457088023","0.179902534000576","0"
"116.2548828125","10.3657493591309","10.959888458252","0.472955172881484","0.179922295501456","0"
"116.2646484375","10.4964895248413","11.1818199157715","0.472880114102736","0.180024755536579","0"
"116.2744140625","10.6597375869751","10.8866443634033","0.472933752462268","0.18006851314567","0"
"116.2841796875","10.9467058181763","11.1887884140015","0.473339256132022","0.180029819603078","0"
"116.2939453125","11.0110263824463","10.8583993911743","0.474161090096459","0.180057308170944","0"
"116.3037109375","10.6883335113525","11.2338485717773","0.474186090286821","0.18002899014391","0"
"116.3134765625","10.2399578094482","10.8487396240234","0.473065942060202","0.18002261640504","0"
"116.3232421875","10.3140258789063","11.2428855895996","0.473457184853032","0.180033006472513","0"
"116.3330078125","10.6531438827515","10.8621225357056","0.473235675599426","0.180093280505389","0"
"116.3427734375","10.7791872024536","11.2632217407227","0.474284344818443","0.180163333425298","0"
"116.3525390625","10.7906312942505","10.8918771743774","0.474345084512606","0.180257338797674","0"
"116.3623046875","10.8841733932495","11.3075151443481","0.474445143481717","0.180250062840059","0"
"116.3720703125","10.5461664199829","10.8987760543823","0.474144995678216","0.18026222824119","0"
"116.3818359375","10.2326173782349","11.3536176681519","0.474752421723679","0.180290022399276","0"
"116.3916015625","10.5354900360107","10.8693008422852","0.474116415716708","0.180289469426498","0"
"116.4013671875","10.9991140365601","11.340648651123","0.47460591304116","0.180281451321207","0"
"116.4111328125","11.3345127105713","10.8623142242432","0.475274078780785","0.18035747052636","0"
"116.4208984375","10.877758026123","11.335075378418","0.475275883218274","0.180381932295859","0"
"116.4306640625","10.4420356750488","10.8476448059082","0.474550557555631","0.18044505850412","0"
"116.4404296875","10.4852685928345","11.2940082550049","0.475813634693623","0.180448696482927","0"
"116.4501953125","10.5436134338379","10.8765249252319","0.474725617095828","0.180573450052179","0"
"116.4599609375","10.7825183868408","11.2324161529541","0.475427717901766","0.180610164534301","0"
"116.4697265625","10.9087114334106","10.8927154541016","0.474993576062843","0.180549192009494","0"
"116.4794921875","11.0399160385132","11.2346696853638","0.475908309454098","0.180615112185478","0"
"116.4892578125","11.1440963745117","10.9260292053223","0.47570641618222","0.180710921995342","0"
"116.4990234375","10.3795099258423","11.2497138977051","0.475963694043458","0.180723509402014","0"
"116.5087890625","10.0892763137817","10.9426565170288","0.475720706162974","0.180775634362362","0"
"116.5185546875","10.7758235931396","11.2579641342163","0.47578860539943","0.180807037395425","0"
"116.5283203125","10.8566465377808","10.9747905731201","0.476294197142124","0.180810879101045","0"
"116.5380859375","10.9689531326294","11.2683925628662","0.476742599857971","0.180806557182223","0"
"116.5478515625","10.6655073165894","11.0323476791382","0.476360291941091","0.18083410395775","0"
"116.5576171875","10.6952667236328","11.2124376296997","0.477124936878681","0.180931790964678","0"
"116.5673828125","10.3151969909668","11.0890121459961","0.475885055493563","0.180991075467318","0"
"116.5771484375","10.487042427063","11.1722640991211","0.477251771371812","0.180994946276769","0"
"116.5869140625","10.8549976348877","11.1269340515137","0.476683635497466","0.181024151970632","0"
"116.5966796875","10.969536781311","11.1232824325562","0.476967717986554","0.181122974026948","0"
"116.6064453125","11.0966444015503","11.1574420928955","0.477176712593064","0.181160736246966","0"
"116.6162109375","10.6106472015381","11.1063232421875","0.477351801237091","0.18117533181794","0"
"116.6259765625","10.2872457504272","11.1839036941528","0.477510795462877","0.181214971235022","0"
"116.6357421875","10.0932502746582","11.0805034637451","0.477501889690757","0.181286435690708","0"
"116.6455078125","10.9481906890869","11.217601776123","0.477467954624444","0.181291237822734","0"
"116.6552734375","11.026047706604","11.0814390182495","0.478157540783286","0.181328781764023","0"
"116.6650390625","11.0554990768433","11.2597618103027","0.477321445941925","0.18142448971048","0"
"116.6748046875","11.3560543060303","11.0495204925537","0.477936002425849","0.181473384145647","0"
"116.6845703125","10.6055870056152","11.2920551300049","0.477993191452697","0.181446986971423","0"
"116.6943359375","10.4444103240967","11.0052623748779","0.478977570310235","0.181447219802067","0"
"116.7041015625","10.5365629196167","11.3605499267578","0.477886002045125","0.18147673108615","0"
"116.7138671875","10.9773073196411","10.9884595870972","0.478922185720876","0.181469367817044","0"
"116.7236328125","11.1603746414185","11.3742094039917","0.478607747936621","0.181477051228285","0"
"116.7333984375","10.8576307296753","10.948600769043","0.479204434668645","0.181543931830674","0"
"116.7431640625","10.5366077423096","11.3425045013428","0.478929316159338","0.181610957952216","0"
"116.7529296875","10.3511962890625","10.9313650131226","0.479247333714738","0.181641618837602","0"
"116.7626953125","10.6569271087646","11.3368482589722","0.478520203614607","0.181707844603807","0"
"116.7724609375","10.8018884658813","10.927264213562","0.478711357573047","0.18174211436417","0"
"116.7822265625","11.0094203948975","11.3554944992065","0.479395588627085","0.181735886144452","0"
"116.7919921875","11.3655214309692","10.930869102478","0.479283073218539","0.181869108928368","0"
"116.8017578125","10.6759281158447","11.4187774658203","0.479177659144625","0.181976749445312","0"
"116.8115234375","10.5317602157593","10.9481725692749","0.479479582281783","0.181975832674652","0"
"116.8212890625","10.5983018875122","11.4519262313843","0.479511742014438","0.181977084139362","0"
"116.8310546875","11.0971508026123","10.9730768203735","0.479829730466008","0.182041330845095","0"
"116.8408203125","11.1021203994751","11.4580354690552","0.480074493680149","0.18206681124866","0"
"116.8505859375","11.1314926147461","10.9858798980713","0.479926209663972","0.182062460226007","0"
"116.8603515625","10.9658241271973","11.4383220672607","0.480061979033053","0.182101983227767","0"
"116.8701171875","10.5946979522705","11.0119333267212","0.48061937559396","0.18210728012491","0"
"116.8798828125","10.4660558700562","11.4081611633301","0.479956564959139","0.182137708179653","0"
"116.8896484375","10.6851806640625","11.0417146682739","0.480626535136253","0.182193150976673","0"
"116.8994140625","10.9927921295166","11.3705835342407","0.480594375403598","0.182330652023666","0"
"116.9091796875","10.8692226409912","11.0755434036255","0.480833754409105","0.182393923751079","0"
"116.9189453125","11.5257596969604","11.3780651092529","0.480696209706366","0.182366333319806","0"
"116.9287109375","10.8193607330322","11.0849552154541","0.481462629977614","0.182387928362004","0"
"116.9384765625","10.7560110092163","11.381721496582","0.480585440527648","0.182386895176023","0"
"116.9482421875","10.7587699890137","11.0972499847412","0.48130183131434","0.182556250365451","0"
"116.9580078125","10.7148284912109","11.3682069778442","0.480615795822814","0.182593183126301","0"
"116.9677734375","10.8692150115967","11.1439151763916","0.482273695524782","0.182631207280792","0"
"116.9775390625","11.1460485458374","11.32288646698","0.481689523439854","0.182655683602206","0"
"116.9873046875","10.9375772476196","11.2295627593994","0.481685943668708","0.182656367542222","0"
"116.9970703125","10.576247215271","11.2789554595947","0.481630559079349","0.182704578037374","0"
"117.0068359375","10.4448776245117","11.2519016265869","0.480751565191895","0.182772258995101","0"
"117.0166015625","10.7572507858276","11.2312784194946","0.482089701108634","0.182769785169512","0"
